203.202.125.6.
,216.113.10.50
,4,206.223.115.113,256.000,256.000,256.000
,5,POS13-0.PEERA-NYCMNY.IP.GROUPTELECOM.NET(66.59.191.221),264.000,264.000,264.000
,6,POS7-0.WANB-MTRLPQ.IP.GROUPTELECOM.NET(66.59.191.177),272.000,272.000,272.000
,7,POS4-0.WANB-TOROONXN.IP.GROUPTELECOM.NET(66.59.191.230),284.000,284.000,280.000
,8,GE9-1.WANB-TOROON.IP.GROUPTELECOM.NET(66.59.191.34),280.000,284.000,280.000
,9,[FW],[FW],[FW]
,route-server.as6667.net(213.192.191.82)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),4.000,0.000,0.000
,2,196.43.9.54,184.000,188.000,184.000
,3,ge-6-2-903.car5.London1.Level3.net(212.113.10.69),188.000,184.000,188.000
,4,ae-34-52.ebr2.London1.Level3.net(4.69.139.97),188.000,188.000,192.000
,5,ae-2-2.ebr2.Amsterdam1.Level3.net(4.69.132.134),192.000,192.000,196.000
,6,ae-1-100.ebr1.Amsterdam1.Level3.net(4.69.141.169),196.000,192.000,196.000
,7,ae-2-2.ebr2.Dusseldorf1.Level3.net(4.69.133.90),200.000,200.000,200.000
,8,ae-1-100.ebr1.Dusseldorf1.Level3.net(4.69.141.149),196.000,196.000,200.000
,9,ae-1-7.bar1.Copenhagen1.Level3.net(4.69.142.169),208.000,208.000,212.000
,10,ae-1-5.bar1.Stockholm1.Level3.net(4.69.140.197),224.000,224.000,224.000
,11,213.242.110.170,224.000,224.000,228.000
,12,ge0-2-0-0.bbr1.sto2.se.eunetip.net(213.192.191.202),224.000,224.000,228.000
,13,as1-0.bbr1.hel2.fi.eunetip.net(213.192.191.133),232.000,232.000,232.000
,14,route-server.as6667.net(213.192.191.82),236.000,236.000,232.000
,route-server.ip4.tinet.net(213.200.64.94)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,0.000,0.000
,2,lon-ip-dir-telecity-pos-1-1-0.telkom-ipnet.co.za(196.43.9.50),184.000,188.000,184.000
,3,xe-0-2-0-129.lon20.ip4.tinet.net(77.67.64.245),188.000,184.000,204.000
,4,xe-2-1-0.fra23.ip4.tinet.net(89.149.184.86),196.000,xe-3-0-0.fra23.ip4.tinet.net(89.149.184.78),196.000,xe-0-0-0.fra23.ip4.tinet.net(89.149.186.38),196.000
,5,route-server.ip4.tinet.net(213.200.64.94),204.000,200.000,200.000
,f0-1.route-server.playnet.it(62.48.45.129)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,0.000,0.000
,2,196.43.9.54,188.000,188.000,184.000
,3,xe-0-2-0-129.lon20.ip4.tinet.net(77.67.64.245),216.000,188.000,188.000
,4,so-5-0-0.mil19.ip4.tinet.net(213.200.82.30),208.000,208.000,208.000
,5,brain-tech-gw.ip4.tinet.net(213.200.68.154),376.000,300.000,212.000
,6,vl27.core2.net.playnet.it(62.48.45.250),224.000,224.000,240.000
,7,f0-1.route-server.playnet.it(62.48.45.129),224.000,[NR],224.000
,rs.ipv4ilink.net(86.55.0.50)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,0.000,0.000
,2,ash-ip-dir-equinix-pos-4-0.telkom-ipnet.co.za(196.43.18.30),256.000,256.000,252.000
,3,pos2-0.cr02.ash01.pccwbtn.net(63.218.94.17),256.000,252.000,260.000
,4,pos0-3.cr03.ash01.pccwbtn.net(63.218.94.2),252.000,256.000,252.000
,5,10gigabitethernet1-2.core1.nyc4.he.net(72.52.92.85),264.000,272.000,260.000
,6,10gigabitethernet3-3.core1.lon1.he.net(72.52.92.242),268.000,10gigabitethernet1-2.core1.lon1.he.net(72.52.92.78),260.000,10gigabitethernet3-3.core1.lon1.he.net(72.52.92.242),256.000
,7,10gigabitethernet1-1.core1.par1.he.net(72.52.92.34),272.000,408.000,400.000
,8,10gigabitethernet1-2.core1.fra1.he.net(72.52.92.90),400.000,404.000,404.000
,9,wFrnk-ten82-decix.de.ipv4ilink.net(80.81.192.107),400.000,400.000,400.000
,10,wNx-ten84-v17-wFrnk.b.ipv4ilink.net(193.19.195.33),600.000,400.000,400.000
,11,iNx-ten149-v700-wNx.b.ipv4ilink.net(193.19.194.134),400.000,400.000,400.000
,12,bbNx-ten16-v20-iNx.b.ipv4ilink.net(193.19.194.210),400.000,300.000,300.000
,13,bbUnr-ten81-v19-bbNx.b.ipv4ilink.net(193.19.194.85),304.000,300.000,300.000
,14,aUnr-po12-v27-bbUnr.b.ipv4ilink.net(193.19.194.62),304.000,300.000,304.000
,15,rs.ipv4ilink.net(86.55.0.50),304.000,308.000,304.000
,routeserver.ip-plus.net(164.128.251.50)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,0.000,0.000
,2,lon-ip-dir-telecity-pos-7-0-1.telkom-ipnet.co.za(196.43.18.6),188.000,188.000,188.000
,3,gi4-8.ccr01.lon05.atlas.cogentco.com(149.6.2.193),340.000,320.000,188.000
,4,te2-4.mpd01.lon01.atlas.cogentco.com(130.117.49.93),188.000,192.000,188.000
,5,te1-8.ccr01.lon01.atlas.cogentco.com(130.117.3.226),188.000,188.000,te3-2.ccr01.lon01.atlas.cogentco.com(130.117.1.73),188.000
,6,lon-0150t202.ip-plus.net(195.66.224.110),188.000,188.000,192.000
,7,i79zhb-005-gig6-0.bb.ip-plus.net(138.187.129.193),204.000,204.000,208.000
,8,i79zhh-005-gig11-0.bb.ip-plus.net(138.187.130.169),248.000,312.000,236.000
,9,i64beb-000-gig0-3.bb.ip-plus.net(138.187.130.161),212.000,208.000,208.000
,10,i64beb-iv6-pos4-0.bb.ip-plus.net(138.187.157.34),208.000,208.000,208.000
,11,routeserver.ip-plus.net(164.128.251.50),208.000,[NR],208.000
,lo1.route-server.as5413.net(212.241.174.1)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,0.000,0.000
,2,lon-ip-dir-telecity-pos-1-1-0.telkom-ipnet.co.za(196.43.9.50),184.000,188.000,184.000
,3,ge-6-2-903.car5.London1.Level3.net(212.113.10.69),188.000,188.000,212.000
,4,HOST-EUROPE.car5.London1.Level3.net(217.163.45.82),184.000,188.000,196.000
,5,gi1-1-6.ar01.hx2.bb.gxn.net(62.72.142.142),184.000,184.000,184.000
,6,[FW],[FW],[FW]
,route-server.ord1.nlayer.net(69.31.111.255)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),200.000,200.000,200.000
,2,ash-ip-dir-equinix-pos-4-0.telkom-ipnet.co.za(196.43.18.30),400.000,404.000,400.000
,3,pos2-0.cr02.ash01.pccwbtn.net(63.218.94.17),404.000,400.000,400.000
,4,ae0-403.cr2.iad1.us.nlayer.net(69.31.30.9),400.000,400.000,404.000
,5,xe-2-2-0.cr1.ord1.us.nlayer.net(69.22.142.27),400.000,400.000,400.000
,6,po1-30g.ar1.ord1.us.nlayer.net(69.31.111.134),268.000,272.000,272.000
,7,route-server.ord1.nlayer.net(69.31.111.255),376.000,272.000,272.000
,route-server.twtelecom.net(66.162.47.58)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,4.000,0.000
,2,ash-ip-dir-equinix-pos-4-0.telkom-ipnet.co.za(196.43.18.30),252.000,256.000,256.000
,3,so-3-0-1.ar1.DCA3.gblx.net(208.49.224.161),252.000,252.000,256.000
,4,TWTCIP-BACKBONE.TenGigabitEthernet1-3.ar2.DAL2.gblx.net(208.48.33.106),292.000,296.000,292.000
,5,hagg-03-ge-1-0-0.dnvr.twtelecom.net(66.192.245.116),308.000,308.000,308.000
,6,route-server.twtelecom.net(66.162.47.58),304.000,[NR],304.000
,route-server.host.net(64.135.5.58)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),4.000,0.000,0.000
,2,196.43.18.134,252.000,252.000,256.000
,3,pos2-0.cr02.ash01.pccwbtn.net(63.218.94.17),256.000,260.000,260.000
,4,eqx.20ge.iad.wvfiber.net(206.223.115.47),256.000,256.000,256.000
,5,mia-ten3-2-ash-ten7-5.wvfiber.net(66.216.1.121),284.000,284.000,284.000
,6,host-wvfiber-miami.wvfiber.net(66.216.1.126),280.000,284.000,440.000
,7,te2-2.cr01.swd.mia.host.net(64.135.0.42),284.000,280.000,284.000
,8,te3-1.cr01.903.bct.host.net(64.135.0.5),288.000,416.000,288.000
,9,route-server.host.net(64.135.5.58),284.000,[NR],284.000
,priority.demarc.switchnap.com(66.209.87.106)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),0.000,0.000,0.000
,2,lon-ip-dir-telecity-pos-1-1-0.telkom-ipnet.co.za(196.43.9.50),184.000,184.000,184.000
,3,ge-6-2-903.car5.London1.Level3.net(212.113.10.69),188.000,188.000,184.000
,4,ae-34-52.ebr2.London1.Level3.net(4.69.139.97),188.000,188.000,188.000
,5,ae-44-44.ebr1.NewYork1.Level3.net(4.69.137.78),256.000,ae-42-42.ebr1.NewYork1.Level3.net(4.69.137.70),256.000,ae-44-44.ebr1.NewYork1.Level3.net(4.69.137.78),256.000
,6,ae-3-3.ebr4.Washington1.Level3.net(4.69.132.93),264.000,264.000,272.000
,7,ae-74-74.csw2.Washington1.Level3.net(4.69.134.182),260.000,ae-84-84.csw3.Washington1.Level3.net(4.69.134.186),260.000,ae-74-74.csw2.Washington1.Level3.net(4.69.134.182),268.000
,8,ae-72-72.ebr2.Washington1.Level3.net(4.69.134.149),276.000,ae-62-62.ebr2.Washington1.Level3.net(4.69.134.145),272.000,ae-72-72.ebr2.Washington1.Level3.net(4.69.134.149),272.000
,9,ae-2-2.ebr2.Chicago2.Level3.net(4.69.132.69),280.000,280.000,280.000
,10,ae-1-100.ebr1.Chicago2.Level3.net(4.69.132.113),280.000,276.000,304.000
,11,ae-3-3.ebr2.Denver1.Level3.net(4.69.132.61),308.000,300.000,304.000
,12,ae-1-100.ebr1.Denver1.Level3.net(4.69.132.37),312.000,304.000,304.000
,13,ae-5-5.car2.SaltLakeCity1.Level3.net(4.69.133.125),312.000,316.000,312.000
,14,ae-11-11.car1.SaltLakeCity1.Level3.net(4.69.133.121),440.000,344.000,412.000
,15,ae-2-2.car2.LasVegas1.Level3.net(4.69.133.117),324.000,324.000,320.000
,16,ae-11-11.car1.LasVegas1.Level3.net(4.69.133.113),324.000,336.000,320.000
,17,SWITCH-COMM.car1.LasVegas1.Level3.net(4.71.176.6),336.000,340.000,336.000
,18,te4-1.las-esw09.switchnap.com(66.209.64.194),324.000,464.000,480.000
,19,priority.demarc.switchnap.com(66.209.87.106),436.000,[NR],320.000
,route-server.cerf.net(12.129.193.235)
,1,tpr-ip-esr-1-fe-1-0-3.telkom-ipnet.co.za(196.25.9.45),200.000,0.000,200.000
,2,196.43.9.54,200.000,200.000,200.000
,3,ldn-tch-i1-link.telia.net(213.155.141.153),400.000,400.000,400.000
,4,ldn-b5-link.telia.net(80.91.250.209),404.000,400.000,400.000
,5,ldn-bb1-link.telia.net(80.91.249.179),400.000,ldn-bb1-link.telia.net(80.91.252.197),400.000,ldn-bb2-link.telia.net(80.91.249.181),400.000
,6,ash-bb1-link.telia.net(213.248.65.210),260.000,ash-bb1-link.telia.net(213.248.65.98),260.000,ash-bb1-link.telia.net(213.248.65.210),256.000
,7,192.205.34.209,260.000,260.000,264.000
,8,cr1.wswdc.ip.att.net(12.122.135.10),324.000,328.000,328.000
,9,cr2.phlpa.ip.att.net(12.122.4.53),324.000,328.000,324.000
,10,cr2.cl2oh.ip.att.net(12.122.2.209),328.000,328.000,332.000
,11,cr1.cl2oh.ip.att.net(12.122.2.125),324.000,328.000,324.000
,12,cr1.cgcil.ip.att.net(12.122.2.205),332.000,328.000,328.000
,13,cr2.dvmco.ip.att.net(12.122.31.85),328.000,324.000,328.000
,14,cr1.slkut.ip.att.net(12.122.30.25),328.000,328.000,328.000
,15,cr2.la2ca.ip.att.net(12.122.30.30),328.000,328.000,328.000
,16,cr84.la2ca.ip.att.net(12.123.30.249),328.000,328.000,328.000
,17,gar5.la2ca.ip.att.net(12.122.129.25),328.000,328.000,324.000
,18,12.122.255.74,328.000,328.000,324.000
,19,mdf001c7613r0004-gig-12-1.lax1.attens.net(12.129.193.246),328.000,328.000,mdf001c7613r0003-gig-10-1.lax1.attens.net(12.129.193.242),324.000
,20,route-server.cerf.net(12.129.193.235),328.000,[NR],328.000
route-server.ord1.nlayer.net.
,203.202.125.6(203.202.125.6)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.396,97.374,0.406
,2,ae1-40g.cr1.ord1.us.nlayer.net(69.31.111.133),0.316,2.465,8.892
,3,te7-1.ar1.slc1.us.nlayer.net(69.22.142.102),35.387,35.429,35.318
,4,te2-2.ar1.sfo1.us.nlayer.net(69.22.142.97),50.328,50.295,50.444
,5,te8-1.ar1.pao1.us.nlayer.net(69.22.143.113),67.310,55.170,60.424
,6,203.208.186.53(203.208.186.53),52.948,as7473.ge4-4.ar1.pao1.us.nlayer.net(69.22.153.6),50.774,50.652
,7,203.208.148.90(203.208.148.90),210.690,210.652,210.608
,8,[FW],[FW],[FW]
,9,203.202.125.6(203.202.125.6),211.284,211.307,[NR]
,216.113.10.50(216.113.10.50)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.450,0.368,0.354
,2,as5769.ge2-24.ar1.ord1.us.nlayer.net(69.31.111.42),1.228,0.564,as5769.ge2-23.ar1.ord1.us.nlayer.net(69.31.111.38),0.486
,3,216.113.123.142(216.113.123.142),26.888,26.312,26.285
,4,216.113.122.29(216.113.122.29),22.714,22.676,22.595
,5,ia-piex-gw06-ge1-1.vtl.net(207.96.210.138),26.830,26.820,27.099
,6,[FW],[FW],[FW]
,154.11.98.18(154.11.98.18)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.586,1.185,0.376
,2,as852.ge2-14.ar1.ord1.us.nlayer.net(69.31.111.50),0.200,0.311,154.11.2.205(154.11.2.205),0.232
,3,CLGRAB21GR01.bb.telus.com(154.11.10.217),30.159,29.918,29.944
,4,route-views.ab.bb.telus.com(154.11.98.18),29.837,[NR],29.828
,216.191.14.250(216.191.14.250)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.441,0.367,0.352
,2,ge6-0.gwy1-chi.allstream.net(206.223.119.3),0.853,0.946,1.232
,3,[FW],[FW],[FW]
,4,199.212.161.50(199.212.161.50),18.002,18.181,17.813
,5,199.212.161.66(199.212.161.66),18.437,18.024,18.083
,6,pos8-1.core2-mtl.bb.allstream.net(199.212.160.114),17.878,17.811,17.585
,7,[FW],[FW],[FW]
,216.18.63.214(216.18.63.214)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),1.756,1.120,0.478
,2,GE3-0-PEERA-CHCGIL.IP.GROUPTELECOM.NET(206.223.119.113),0.604,0.696,0.609
,3,POS14-0.WANB-TOROONXN.IP.GROUPTELECOM.NET(66.59.191.85),11.353,11.046,11.350
,4,GE9-1.WANB-TOROON.IP.GROUPTELECOM.NET(66.59.191.34),11.222,11.437,11.482
,5,[FW],[FW],[FW]
,6,[FW],[FW],[FW]
,213.200.64.94(213.200.64.94)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.469,0.366,0.352
,2,ae1-40g.cr2.ord1.us.nlayer.net(69.31.111.137),0.230,0.191,0.232
,3,te6-3.ar2.CHI2.gblx.net(69.31.111.201),0.356,0.435,te9-3.ar3.CHI2.gblx.net(69.31.110.233),0.359
,4,xe-2-3-0-0.chi10.ip4.tinet.net(213.200.66.57),0.321,te4-3-10G.ar3.CHI2.gblx.net(67.17.106.246),0.426,xe-2-3-0-0.chi10.ip4.tinet.net(213.200.66.57),0.898
,5,xe-2-3-0-0.chi10.ip4.tinet.net(213.200.66.57),0.293,xe-2-0-0.fra23.ip4.tinet.net(213.200.81.125),107.802,xe-0-2-0.fra23.ip4.tinet.net(89.149.187.233),107.487
,6,route-server.ip4.tinet.net(213.200.64.94),296.014,208.470,231.675
,62.48.45.129(62.48.45.129)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.338,0.348,0.231
,2,ae1-40g.cr1.ord1.us.nlayer.net(69.31.111.133),0.225,0.198,0.233
,3,te6-3.ar2.CHI2.gblx.net(69.31.111.201),0.359,te8-3.ar3.CHI2.gblx.net(69.31.110.225),0.326,8.896
,4,144.232.19.245(144.232.19.245),1.223,0.782,0.604
,5,if-2-0-0-18.core1.CT8-Chicago.as6453.net(66.110.14.33),0.606,sl-crs3-chi-0-4-0-0.sprintlink.net(144.232.8.185),1.563,if-7-1-0-17.core1.CT8-Chicago.as6453.net(66.110.27.49),0.571
,6,sl-crs1-nyc-0-8-0-3.sprintlink.net(144.232.18.123),21.402,sl-crs3-chi-0-1-1-0.sprintlink.net(144.232.3.139),1.561,sl-crs1-nyc-0-6-2-0.sprintlink.net(144.232.24.211),24.052
,7,sl-crs1-nyc-0-6-2-0.sprintlink.net(144.232.24.211),23.176,sl-crs1-par-0-8-2-0.sprintlink.net(144.232.20.44),99.399,sl-crs1-chi-0-10-3-0.sprintlink.net(144.232.9.148),22.095
,8,sl-crs1-par-0-8-2-0.sprintlink.net(144.232.20.44),99.350,if-2-0-0.core3.MLT-Milan.as6453.net(195.219.158.57),118.527,sl-bb21-par-6-0-0.sprintlink.net(144.232.9.167),98.979
,9,sl-gw10-mil-14-0-0.sprintlink.net(217.147.128.37),114.380,sl-bb20-mil-5-0-0.sprintlink.net(213.206.129.123),113.625,114.997
10,vl27.core2.net.playnet.it(62.48.45.250),134.097,sl-brain5-157310-0.sprintlink.net(217.147.129.66),131.162,sl-gw10-mil-14-0-0.sprintlink.net(217.147.128.37),113.769
11,sl-brain5-157310-0.sprintlink.net(217.147.129.66),129.169,vl25.core2.net.playnet.it(62.48.45.253),129.779,sl-gw10-mil-14-0-0.sprintlink.net(217.147.128.37),113.729
12,vl25.core2.net.playnet.it(62.48.45.253),128.895,f0-1.route-server.playnet.it(62.48.45.129),131.299,sl-brain5-157310-0.sprintlink.net(217.147.129.66),130.873
,86.55.0.50(86.55.0.50)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.354,0.365,0.353
,2,ae1-40g.cr2.ord1.us.nlayer.net(69.31.111.137),0.230,0.193,0.234
,3,as6939.ae3-307.cr2.ord1.us.nlayer.net(69.31.111.110),0.358,2.618,0.311
,4,10gigabitethernet2-4.core1.nyc4.he.net(72.52.92.101),22.081,27.549,24.968
,5,10gigabitethernet3-3.core1.lon1.he.net(72.52.92.242),89.851,89.899,94.641
,6,10gigabitethernet1-1.core1.par1.he.net(72.52.92.34),96.923,97.004,97.051
,7,10gigabitethernet1-2.core1.fra1.he.net(72.52.92.90),105.300,105.262,105.294
,8,wFrnk-ten82-decix.de.ipv4ilink.net(80.81.192.107),106.522,106.510,106.171
,9,wNx-ten81-v9-wFrnk.b.ipv4ilink.net(193.19.195.29),138.505,309.850,219.344
10,iNx-ten149-v700-wNx.b.ipv4ilink.net(193.19.194.134),140.018,138.826,138.772
11,bbNx-ten16-v20-iNx.b.ipv4ilink.net(193.19.194.210),136.282,136.220,136.656
12,bbUnr-ten22-v41-bbNx.b.ipv4ilink.net(193.19.195.9),136.812,136.242,136.370
13,aUnr-po12-v27-bbUnr.b.ipv4ilink.net(193.19.194.62),146.747,136.211,136.619
14,rs.ipv4ilink.net(86.55.0.50),142.897,141.604,142.875
,196.25.9.46(196.25.9.46)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.474,0.365,0.352
,2,ae1-40g.cr2.ord1.us.nlayer.net(69.31.111.137),0.231,6.945,0.232
,3,TenGE10-3.br03.chc01.pccwbtn.net(206.223.119.48),11.354,as3491.ae3-310.cr2.ord1.us.nlayer.net(69.31.111.114),0.572,0.448
,4,telkomsa.pos2-0.cr02.ash01.pccwbtn.net(63.218.94.18),17.846,17.808,17.723
,5,tpr-ip-esr-1-ge-6-0-0.telkom-ipnet.co.za(196.43.10.86),272.468,272.890,272.566
,6,tpr-route-server.saix.net(196.25.9.46),451.832,341.618,[NR]
,164.128.251.50(164.128.251.50)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),9.745,14.028,0.913
,2,ae1-40g.cr2.ord1.us.nlayer.net(69.31.111.137),0.221,0.194,0.235
,3,xe-4-1-0.cr1.nyc2.us.nlayer.net(69.22.142.86),21.599,21.585,21.551
,4,nys-005-GigE3-0.bb.ip-plus.net(198.32.118.52),21.961,21.847,21.911
,5,i79zhh-005-pos2-0.bb.ip-plus.net(138.187.159.21),111.290,115.997,111.257
,6,i64beb-000-gig0-3.bb.ip-plus.net(138.187.130.161),113.528,113.526,113.521
,7,i64beb-iv6-pos4-0.bb.ip-plus.net(138.187.157.34),113.502,117.961,113.535
,8,routeserver.ip-plus.net(164.128.251.50),114.027,[NR],114.193
,212.241.174.1(212.241.174.1)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.379,0.369,0.353
,2,ae1-40g.cr2.ord1.us.nlayer.net(69.31.111.137),0.228,0.199,0.234
,3,xe-4-1-0.cr1.nyc2.us.nlayer.net(69.22.142.86),21.729,21.676,22.464
,4,xe-3-2-0.cr1.lhr1.uk.nlayer.net(69.22.142.63),89.051,89.141,111.181
,5,te1-3.cr05.tn5.bb.gxn.net(195.66.224.29),89.521,89.400,89.413
,6,gi1-1-6.ar01.hx2.bb.gxn.net(62.72.142.142),89.928,89.744,89.672
,7,[FW],[FW],[FW]
,66.162.47.58(66.162.47.58)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.672,0.488,0.729
,2,eqix.chcg.twtelecom.net(206.223.119.36),0.853,1.070,0.989
,3,hagg-03-ge-1-0-0.dnvr.twtelecom.net(66.192.245.116),31.357,31.301,31.346
,4,route-server.twtelecom.net(66.162.47.58),31.706,[NR],31.708
,64.135.5.58(64.135.5.58)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.482,0.371,0.354
,2,eqx.10ge.ord.wvfiber.net(206.223.119.18),0.476,0.567,0.609
,3,nsh-t4-3-2200-chi-vl2200.wvfiber.net(64.127.130.54),13.479,13.541,13.840
,4,atl-ten3-2-nsh-ten4-1.wvfiber.net(64.127.130.57),17.716,17.816,17.724
,5,boc-ten1-4-atl-ten2-6.wvfiber.net(66.216.1.254),41.452,41.313,41.356
,6,host-wvfiber.wvfiber.net(66.216.1.94),41.138,41.214,41.142
,7,route-server.host.net(64.135.5.58),41.477,[NR],41.551
,66.209.87.106(66.209.87.106)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.411,1.173,0.403
,2,eqx.10ge.ord.wvfiber.net(206.223.119.18),0.570,0.816,0.733
,3,sjc-ten6-3-chi-ten3-1.wvfiber.net(64.127.129.62),71.233,69.028,59.930
,4,lv-ten1-2-sjc-ten1-3.wvfiber.net(66.186.192.197),65.154,65.223,65.334
,5,cust-lv-ten1-4.wvfiber.net(66.186.192.46),65.403,65.770,65.331
,6,te4-1.las-esw09.switchnap.com(66.209.64.194),65.655,65.281,65.193
,7,priority.demarc.switchnap.com(66.209.87.106),65.554,[NR],65.361
,12.129.193.235(12.129.193.235)
,1,ge2-25.ar1.ord1.us.nlayer.net(69.31.111.161),0.457,0.374,0.354
,2,ae1-40g.cr1.ord1.us.nlayer.net(69.31.111.133),0.229,0.198,0.233
,3,te9-3.ar3.CHI2.gblx.net(69.31.110.233),0.360,0.324,te8-3.ar3.CHI2.gblx.net(69.31.110.225),0.361
,4,192.205.34.77(192.205.34.77),0.695,0.693,0.608
,5,192.205.34.77(192.205.34.77),0.732,cr1.cgcil.ip.att.net(12.122.84.50),53.583,192.205.34.77(192.205.34.77),0.817
,6,cr1.cgcil.ip.att.net(12.122.84.50),53.177,53.213,53.173
,7,cr2.dvmco.ip.att.net(12.122.31.85),53.273,54.187,53.889
,8,cr1.slkut.ip.att.net(12.122.30.25),53.960,53.140,cr2.la2ca.ip.att.net(12.122.30.30),52.794
,9,cr2.la2ca.ip.att.net(12.122.30.30),53.146,53.043,52.840
10,cr84.la2ca.ip.att.net(12.123.30.249),53.160,gar5.la2ca.ip.att.net(12.122.129.25),52.538,cr84.la2ca.ip.att.net(12.123.30.249),52.544
11,gar5.la2ca.ip.att.net(12.122.129.25),52.686,52.536,52.588
12,12.122.255.74(12.122.255.74),53.195,mdf001c7613r0003-gig-10-1.lax1.attens.net(12.129.193.242),53.295,12.122.255.74(12.122.255.74),53.250
13,route-server.cerf.net(12.129.193.235),53.555,[NR],53.486
priority.demarc.switchnap.com.
,203.202.125.6
,1,p9-1.esw03.las.switchnap.com(66.209.87.105),0.000,4.000,0.000
,2,te2-8.las-core2-1.switchnap.com(66.209.64.193),0.000,0.000,0.000
,3,lv-ten1-4-cust.wvfiber.net(66.186.192.45),0.000,0.000,4.000
,4,la-ten1-3-veg-ten1-3.wvfiber.net(66.186.192.21),4.000,8.000,4.000
,5,singtel.com.any2ix.coresite.com(206.223.143.63),64.000,20.000,8.000
,6,203.208.148.18,152.000,156.000,152.000
,7,[FW],[FW],[FW]
,8,203.202.125.6,152.000,[NR],152.000
,216.113.10.50
,1,p9-1.esw03.las.switchnap.com(66.209.87.105),0.000,0.000,0.000
,2,te2-8.las-core2-1.switchnap.com(66.209.64.193),0.000,0.000,0.000
,3,lv-ten1-4-cust.wvfiber.net(66.186.192.45),0.000,0.000,0.000
,4,la-ten1-3-veg-ten1-3.wvfiber.net(66.186.192.21),8.000,8.000,4.000
,5,phx-ten2-1-la-ten3-3.wvfiber.net(64.127.128.146),16.000,16.000,12.000
,6,dal-ten2-4-phx-ten1-1.wvfiber.net(64.127.128.237),40.000,36.000,40.000
,7,nsh-ten1-4-dal-ten2-1.wvfiber.net(64.127.130.49),56.000,56.000,52.000
,8,atl-ten3-2-nsh-ten4-1.wvfiber.net(64.127.130.57),64.000,60.000,60.000
,9,ash-ten3-1-atl-ten3-1.wvfiber.net(66.216.1.158),76.000,76.000,76.000
,10,ny111-ten2-3-ash-ten7-6.wvfiber.net(66.216.1.49),80.000,80.000,80.000
,11,paix-ny.ia-unyc-bb05.vtl.net(198.32.118.79),84.000,84.000,80.000
,12,216.113.122.105,92.000,88.000,92.000
,13,ia-piex-gw06-ge1-1.vtl.net(207.96.210.138),88.000,88.000,92.000
,14,[FW],[FW],[FW]
,route-views.ab.bb.telus.com(154.11.98.18)
,1,p9-1.esw03.las.switchnap.com(66.209.87.105),0.000,0.000,0.000
,2,te2-8.las-core2-1.switchnap.com(66.209.64.193),0.000,0.000,0.000
,3,lv-ten1-4-cust.wvfiber.net(66.186.192.45),0.000,4.000,0.000
,4,sjc-ten1-3-lv-ten1-2.wvfiber.net(66.186.192.198),16.000,16.000,16.000
,5,chi-ten3-1-sjc-ten6-3.wvfiber.net(64.127.129.61),72.000,72.000,72.000
,6,telus-pni.wvfiber.net(64.127.129.114),76.000,72.000,68.000
,7,CLGRAB21GR01.bb.telus.com(154.11.10.217),100.000,100.000,100.000
,8,route-views.ab.bb.telus.com(154.11.98.18),100.000,[NR],352.000
,route-server.east.bb.allstream.net(216.191.14.250)
,1,p9-1.esw03.las.switchnap.com(66.209.87.105),12.000,0.000,0.000
,2,te2-8.las-core2-1.switchnap.com(66.209.64.193),4.000,0.000,0.000
,3,lv-ten1-4-cust.wvfiber.net(66.186.192.45),0.000,0.000,4.000
,4,sjc-ten1-3-lv-ten1-2.wvfiber.net(66.186.192.198),32.000,24.000,16.000
